index	col	data
5974	13	0.7682139670228736
5974	16	0.5285406772451637
5975	1	0.48668400942877416
5975	3	0.5895454873003007
5975	4	0.3122174478566259
5975	8	0.5639991654462609
5976	4	0.46103080946611397
5976	7	0.42571978240282254
5976	15	0.7785969814955059
5977	1	0.3604581134801563
5977	2	0.4464934650375032
5977	3	0.43664153751923496
5977	4	0.23124103128450696
5977	8	0.4177208850969949
5977	17	0.5020901805674257
5978	4	0.33437066773136376
5978	8	0.6040174206945622
5978	10	0.5650411400618257
5978	16	0.45176069118063217
5979	4	0.5048862585582906
5979	7	0.46621627821471856
5979	14	0.7264518207332316
5980	0	0.3456348037173461
5980	1	0.3934783234043936
5980	10	0.4265626260473166
5980	13	0.49569547348366927
5980	15	0.426298368884667
5980	16	0.34104459500749973
5981	7	0.5642622455769202
5981	16	0.8255956142182995
5982	0	0.5492913864502283
5982	5	0.6360178869502786
5982	16	0.54199651313536
5983	4	0.3973557494811382
5983	8	0.7177956024915967
5983	14	0.5717323511906673
5984	7	1.0
5985	0	0.39892704326708367
5985	5	0.4619128232571385
5985	7	0.26903005323314194
5985	16	0.39362908609117575
5985	17	0.6325920730622543
5986	7	0.30134279459250196
5986	10	0.5514661072682462
5986	13	0.6408420158267846
5986	16	0.44090720501331304
5987	4	0.7346820089342178
5987	7	0.6784116344435596
5988	4	0.7346820089342178
5988	7	0.6784116344435596
5989	1	0.5826290939615241
5989	2	0.7216929603357728
5989	4	0.37376812313433383
5990	0	0.5098003012819888
5990	4	0.37231756432848684
5990	5	0.5902916346156207
5990	16	0.503029889974855
5991	0	0.5980952755355652
5991	5	0.6925273228830123
5991	7	0.4033459413983541
5992	4	0.28009596397448466
5992	12	0.6274076580556119
5992	18	0.7265713189896617
5993	6	1.0
5994	0	0.4972522411337856
5994	10	0.6136801604024812
5994	15	0.6132999832185
5995	5	0.695818769354823
5995	7	0.4052629655097032
5995	16	0.5929571392603523
5996	4	1.0
5997	0	0.6297881914984271
5997	15	0.7767669108871338
5998	4	0.4107924687574061
5998	10	0.694183632943484
5998	14	0.5910656743252662
5999	7	1.0
6000	0	0.5898629854868198
6000	4	0.43078897656928744
6000	5	0.6829952532916768
6001	8	0.5442847499332341
6001	13	0.591682770392262
6001	14	0.43352898612971846
6001	16	0.40708503828609693
6002	7	1.0
6003	5	0.5588888800253429
6003	7	0.32551143327087834
6003	10	0.5956954212890455
6003	16	0.47626934779515584
6004	0	0.6417103751460557
6004	7	0.43275927089811234
6004	16	0.6331881299279408
6005	2	0.497235048581945
6005	4	0.2575203321626063
6005	8	0.4651926195100103
6005	12	0.5768388312748495
6005	14	0.3705312057997978
6006	5	0.8641199327245048
6006	7	0.5032859444373519
6007	0	0.5150867464769071
6007	5	0.5964127458969735
6007	7	0.3473663096126385
6007	16	0.5082461284471954
6008	7	1.0
6009	7	1.0
6010	5	0.8641199327245048
6010	7	0.5032859444373519
6011	0	0.3640285022585572
6011	1	0.41441811761886826
6011	2	0.5133328239541888
6011	8	0.4802530347302453
6011	15	0.4489847523204247
6012	4	0.5048862585582906
6012	7	0.46621627821471856
6012	14	0.7264518207332316
6013	0	0.46573002032530486
6013	1	0.5301973805466578
6013	5	0.5392631865772953
6013	16	0.45954488511107916
6014	1	0.4902165886384664
6014	3	0.5938246830233106
6014	7	0.2903969013587896
6014	8	0.5680929340672553
6015	1	0.4760147272995679
6015	2	0.5896315190379721
6015	3	0.5766212345816014
6015	4	0.3053728916922414
6016	4	0.3297736861536294
6016	5	0.522840357005286
6016	13	0.6475898712796054
6016	16	0.4455498127295045
6017	0	0.5980952755355652
6017	5	0.6925273228830123
6017	7	0.4033459413983541
6018	7	0.5401111026473682
6018	14	0.8415937243094462
6019	7	0.5401111026473682
6019	14	0.8415937243094462
6020	6	1.0
6021	0	0.47186189100584464
6021	1	0.5371780380752452
6021	7	0.3182161545538618
6021	8	0.6225147309156398
6022	6	1.0
6023	7	1.0
6024	0	0.4464132438772385
6024	10	0.5509375895093617
6024	15	0.5505962815857167
6024	16	0.4404846454311404
6025	4	0.7346820089342178
6025	7	0.6784116344435596
6026	4	0.7346820089342178
6026	7	0.6784116344435596
6027	7	1.0
6028	7	0.5401111026473682
6028	14	0.8415937243094462
6029	4	0.5048862585582906
6029	7	0.46621627821471856
6029	14	0.7264518207332316
6030	7	1.0
6031	5	0.8641199327245048
6031	7	0.5032859444373519
6032	3	0.8983350427434227
6032	7	0.43931099574125515
6033	5	0.4989938282514303
6033	7	0.2906269958709507
6033	18	0.8164196890313268
6034	0	0.4243411656990683
6034	10	0.5236974981506759
6034	13	0.6085729584739022
6034	16	0.4187056958511559
6035	4	0.5048862585582906
6035	7	0.46621627821471856
6035	14	0.7264518207332316
6036	16	1.0
6037	0	0.3971580126183258
6037	1	0.45213348670603526
6037	7	0.26783704709921646
6037	18	0.7523989230543046
6038	4	0.7346820089342178
6038	7	0.6784116344435596
6039	10	0.7810523313252783
6039	16	0.6244655760979525
6040	4	0.5048862585582906
6040	7	0.46621627821471856
6040	14	0.7264518207332316
6041	7	1.0
6042	4	1.0
6043	1	0.5044499752182194
6043	4	0.3236146673872185
6043	8	0.584587452064419
6043	10	0.5468649563128253
6044	7	1.0
6045	5	0.695818769354823
6045	7	0.4052629655097032
6045	16	0.5929571392603523
6046	0	0.5019269949334259
6046	7	0.33849158247134664
6046	17	0.7959225718329292
6047	0	0.3483490759585041
6047	1	0.3965683111001562
6047	2	0.4912225657445965
6047	3	0.48038368568921425
6047	4	0.2544064394838589
6047	15	0.429646092599611
6048	5	0.7611230027777391
6048	16	0.6486075659769915
6049	7	0.39136047238304655
6049	17	0.9202374588420745
6050	10	0.6156917919679794
6050	15	0.6153103685706233
6050	16	0.49225681065145493
6051	4	0.7346820089342178
6051	7	0.6784116344435596
6052	0	0.8290853917845675
6052	7	0.5591220020079967
6053	4	0.5707052524498741
6053	14	0.8211549883098352
6054	7	0.5642622455769202
6054	16	0.8255956142182995
6055	4	0.7346820089342178
6055	7	0.6784116344435596
6056	7	0.5642622455769202
6056	16	0.8255956142182995
6057	10	0.7810523313252783
6057	16	0.6244655760979525
6058	7	0.5401111026473682
6058	14	0.8415937243094462
6059	15	1.0
6060	5	0.5910802298120995
6060	10	0.6300067850653572
6060	16	0.5037019085698292
6061	1	0.5523769114258271
6061	7	0.3272197375158589
6061	10	0.5988216679055713
6061	16	0.4787688389510181
6062	1	0.410855557260659
6062	8	0.4761245221225673
6062	11	0.6911523211076769
6062	16	0.35610619136580746
6063	7	0.3276964619868915
6063	12	0.7949152605314145
6063	14	0.5106121398630737
6064	7	0.3276964619868915
6064	12	0.7949152605314145
6064	14	0.5106121398630737
6065	0	0.4103668283053316
6065	1	0.46717069532849514
6065	3	0.5659080016890615
6065	8	0.5413859448463785
6066	7	1.0
6067	4	0.40765479592537857
6067	12	0.9131361165560355
6068	4	0.7346820089342178
6068	7	0.6784116344435596
6069	0	0.5098003012819888
6069	4	0.37231756432848684
6069	5	0.5902916346156207
6069	16	0.503029889974855
6070	4	0.5707052524498741
6070	14	0.8211549883098352
6071	7	1.0
6072	5	0.4769277319839066
6072	10	0.5083365877948753
6072	13	0.5907225110436716
6072	16	0.40642436801944987
6073	5	0.6799688913296486
6073	7	0.3960315839282532
6073	14	0.617090991147341
6074	5	0.503731247245878
6074	7	0.2933861920224602
6074	16	0.42926556810175925
6074	17	0.6898626275722914
6075	1	0.5122932056626417
6075	3	0.6205672299106341
6075	8	0.5936766667075072
6076	0	0.42776874575309887
6076	1	0.4869814239580365
6076	7	0.2884804386760567
6076	8	0.5643438275741423
6076	16	0.42208775587176245
6077	7	0.5401111026473682
6077	14	0.8415937243094462
6078	4	0.5048862585582906
6078	7	0.46621627821471856
6078	14	0.7264518207332316
6079	5	0.6799688913296486
6079	7	0.3960315839282532
6079	14	0.617090991147341
6080	0	0.8290853917845675
6080	7	0.5591220020079967
6081	4	0.7346820089342178
6081	7	0.6784116344435596
6082	4	0.5214211000697129
6082	7	0.48148469192108106
6082	16	0.7044803246704283
6083	6	1.0
6084	4	0.5048862585582906
6084	7	0.46621627821471856
6084	14	0.7264518207332316
6085	4	0.4183229562720061
6085	17	0.9082983564093073
6086	1	0.647468246335018
6086	5	0.6585392582781895
6086	7	0.3835504077618333
6087	0	0.5150867464769071
6087	5	0.5964127458969735
6087	7	0.3473663096126385
6087	16	0.5082461284471954
6088	4	0.40765479592537857
6088	12	0.9131361165560355
6089	1	0.7532505078512174
6089	4	0.48322514527248417
6089	7	0.4462142214209107
6090	4	0.5048862585582906
6090	7	0.46621627821471856
6090	14	0.7264518207332316
6091	1	0.8416901016387452
6091	4	0.5399608993282371
6092	4	0.533482588276281
6092	5	0.8458110474603887
6093	4	1.0
6094	0	0.47736197856648005
6094	1	0.543439459693266
6094	4	0.3486271952291182
6094	7	0.32192532612845975
6094	14	0.5016196349936368
6095	4	0.7346820089342178
6095	7	0.6784116344435596
6096	7	0.5642622455769202
6096	16	0.8255956142182995
6097	2	0.7149505172322945
6097	3	0.6991750552681887
6098	10	0.7810523313252783
6098	16	0.6244655760979525
6099	1	0.6737507685924091
6099	7	0.3991197768944407
6099	14	0.6219029711400885
6100	2	0.6263451946486178
6100	7	0.2995417915374824
6100	14	0.46674191789562536
6100	15	0.5478306255971948
6101	8	0.48542519167758874
6101	13	0.5276975374842354
6101	18	0.6970636213559348
6102	0	0.6029351113832301
6102	1	0.6863946980950645
6102	7	0.40660984971871633
6103	6	1.0
6104	5	0.5270795194695923
6104	7	0.30698483359070045
6104	13	0.6528404963275982
6104	16	0.4491623074744014
6105	4	0.7346820089342178
6105	7	0.6784116344435596
6106	0	0.5088596711516219
6106	5	0.5892024903059239
6106	15	0.627616332238702
6107	10	1.0
6108	4	1.0
6109	7	0.5401111026473682
6109	14	0.8415937243094462
6110	7	1.0
6111	4	1.0
6112	2	0.6704645270454338
6112	3	0.6556706533580176
6112	4	0.34723668052038076
6113	0	0.4842975857155704
6113	8	0.6389208092481622
6113	10	0.5976922686297216
6114	4	1.0
6115	1	0.48668400942877416
6115	3	0.5895454873003007
6115	4	0.3122174478566259
6115	8	0.5639991654462609
6116	1	0.5512212927962851
6116	7	0.32653516649776354
6116	17	0.76780848615281
6117	0	0.8075637507028035
6117	4	0.5897802883708648
6118	1	0.5674653718213944
6118	4	0.3640402945332769
6118	7	0.33615791351132496
6118	8	0.6576135437500082
6119	7	0.5401111026473682
6119	14	0.8415937243094462
6120	7	0.39136047238304655
6120	17	0.9202374588420745
6121	7	1.0
6122	0	0.3933521597703597
6122	4	0.28727311004087136
6122	5	0.45545773273679657
6122	18	0.7451888970869707
6123	4	0.7346820089342178
6123	7	0.6784116344435596
6124	0	0.48120284993158824
6124	5	0.557178989799565
6124	7	0.324515548689844
6124	10	0.5938729234459026
6125	7	1.0
6126	0	0.5898629854868198
6126	4	0.43078897656928744
6126	5	0.6829952532916768
6127	3	0.6748629524179949
6127	4	0.35740073191266114
6127	8	0.6456196343683804
6128	7	0.39136047238304655
6128	17	0.9202374588420745
6129	10	0.5783502119452414
6129	13	0.6720832174307184
6129	16	0.46240153675227796
6130	4	0.5048862585582906
6130	7	0.46621627821471856
6130	14	0.7264518207332316
6131	4	0.43010867856508234
6131	6	0.9027771179106161
6132	4	0.5048862585582906
6132	7	0.46621627821471856
6132	14	0.7264518207332316
6133	1	0.639393778688542
6133	4	0.41018379459774823
6133	5	0.6503267259030494
6134	1	0.4760147272995679
6134	2	0.5896315190379721
6134	3	0.5766212345816014
6134	4	0.3053728916922414
6135	5	0.695818769354823
6135	7	0.4052629655097032
6135	16	0.5929571392603523
6136	10	0.7810523313252783
6136	16	0.6244655760979525
6137	7	1.0
6138	5	0.8641199327245048
6138	7	0.5032859444373519
6139	7	1.0
6140	0	0.5093156921599084
6140	1	0.5798162756737782
6140	7	0.3434744023671473
6140	14	0.5351971105134944
6141	4	0.5707052524498741
6141	14	0.8211549883098352
6142	0	0.5492913864502283
6142	5	0.6360178869502786
6142	16	0.54199651313536
6143	0	0.43704731036348393
6143	8	0.5765847888846747
6143	15	0.5390445450792827
6143	16	0.43124309635184754
6144	4	0.5707052524498741
6144	14	0.8211549883098352
6145	0	0.32844249163389627
6145	7	0.2214963926352188
6145	8	0.433305365824096
6145	10	0.40534486177338463
6145	13	0.4710389539815015
6145	15	0.4050937490960754
6145	16	0.32408060570815345
6146	5	0.7611230027777391
6146	16	0.6486075659769915
6147	4	0.5707052524498741
6147	14	0.8211549883098352
6148	0	0.3949315333639074
6148	2	0.5569105661574248
6148	3	0.5446222731328454
6148	15	0.48709987155065215
6149	1	0.4760147272995679
6149	2	0.5896315190379721
6149	3	0.5766212345816014
6149	4	0.3053728916922414
6150	7	0.5401111026473682
6150	14	0.8415937243094462
6151	0	0.37365530706165206
6151	11	0.7155815014524372
6151	15	0.46085824174045
6151	16	0.36869297159511916
6152	4	0.5707052524498741
6152	14	0.8211549883098352
6153	4	0.7346820089342178
6153	7	0.6784116344435596
6154	4	0.478565243257918
6154	5	0.7587422318429805
6154	7	0.44191122814816847
6155	5	0.695818769354823
6155	7	0.4052629655097032
6155	16	0.5929571392603523
6156	5	0.8641199327245048
6156	7	0.5032859444373519
6157	3	0.6748629524179949
6157	4	0.35740073191266114
6157	8	0.6456196343683804
6158	4	0.37479653772942767
6158	8	0.6770439510754562
6158	10	0.6333553849286897
6159	4	0.37479653772942767
6159	8	0.6770439510754562
6159	10	0.6333553849286897
6160	4	0.3166882640253134
6160	8	0.5720753847777357
6160	10	0.5351602727689828
6160	15	0.5348287389528228
6161	5	0.8641199327245048
6161	7	0.5032859444373519
6162	7	0.39254067483788696
6162	10	0.7183608892657631
6162	16	0.5743426254171964
6163	1	0.48668400942877416
6163	3	0.5895454873003007
6163	4	0.3122174478566259
6163	8	0.5639991654462609
6164	6	1.0
6165	7	0.4237619815728522
6165	14	0.6603001170399759
6165	16	0.6200238208411383
6166	0	0.47686579425056036
6166	5	0.5521571652126925
6166	13	0.6839016589964273
6167	7	1.0
6168	6	1.0
6169	7	1.0
6170	5	0.5899372255174111
6170	7	0.3435947979664763
6170	13	0.7306960276060048
6171	4	0.7346820089342178
6171	7	0.6784116344435596
6172	7	1.0
6173	7	1.0
6174	10	0.6156917919679794
6174	15	0.6153103685706233
6174	16	0.49225681065145493
6175	5	0.5270795194695923
6175	7	0.30698483359070045
6175	13	0.6528404963275982
6175	16	0.4491623074744014
6176	5	0.399086221027565
6176	7	0.23243820453083733
6176	9	0.7364524603209186
6176	13	0.4943080445913094
6177	4	0.5092741545395583
6177	10	0.8606043431903061
6178	4	0.38611053469939516
6178	10	0.6524745073981958
6178	15	0.6520702969692982
6179	6	1.0
6180	4	0.38611053469939516
6180	10	0.6524745073981958
6180	15	0.6520702969692982
6181	4	1.0
6182	0	0.3154581693688062
6182	2	0.4448416316766621
6182	9	0.6740409833154164
6182	15	0.38907917144605564
6182	16	0.3112687219489999
6183	4	1.0
6184	4	0.5048862585582906
6184	7	0.46621627821471856
6184	14	0.7264518207332316
6185	4	0.3815191726900241
6185	7	0.3522980587093278
6185	12	0.8545930017848019
6186	7	0.5401111026473682
6186	14	0.8415937243094462
6187	7	1.0
6188	5	0.8641199327245048
6188	7	0.5032859444373519
6189	6	1.0
6190	4	0.5092741545395583
6190	10	0.8606043431903061
6191	7	0.5642622455769202
6191	16	0.8255956142182995
6192	4	0.3815191726900241
6192	7	0.3522980587093278
6192	12	0.8545930017848019
6193	5	0.695818769354823
6193	7	0.4052629655097032
6193	16	0.5929571392603523
6194	1	0.41680359510322523
6194	2	0.5162876752057701
6194	3	0.5048957307474672
6194	4	0.26738777563975086
6194	8	0.48301747178653426
6195	8	0.6409069708524062
6195	10	0.5995502663939559
6195	16	0.47935136672354406
6196	4	0.7346820089342178
6196	7	0.6784116344435596
6197	4	0.7346820089342178
6197	7	0.6784116344435596
6198	0	0.5098003012819888
6198	4	0.37231756432848684
6198	5	0.5902916346156207
6198	16	0.503029889974855
6199	0	0.5530333660868391
6199	1	0.6295854449093398
6199	16	0.5456887973497062
6200	1	0.5893661089468692
6200	3	0.713929619970829
6200	4	0.37809005190977296
6201	5	0.8641199327245048
6201	7	0.5032859444373519
6202	4	1.0
6203	7	0.30134279459250196
6203	10	0.5514661072682462
6203	13	0.6408420158267846
6203	16	0.44090720501331304
6204	7	0.5401111026473682
6204	14	0.8415937243094462
6205	1	0.4760147272995679
6205	2	0.5896315190379721
6205	3	0.5766212345816014
6205	4	0.3053728916922414
6206	4	0.7346820089342178
6206	7	0.6784116344435596
6207	0	0.3796722512050632
6207	1	0.4322273082473221
6207	11	0.7271044581532426
6207	16	0.374630007612622
6208	7	0.36123683833214315
6208	13	0.7682139670228736
6208	16	0.5285406772451637
6209	0	0.5349171941201941
6209	15	0.6597551082508574
6209	16	0.5278132175035769
6210	4	0.5048862585582906
6210	7	0.46621627821471856
6210	14	0.7264518207332316
6211	7	1.0
6212	2	0.6704645270454338
6212	3	0.6556706533580176
6212	4	0.34723668052038076
6213	7	1.0
6214	4	0.7346820089342178
6214	7	0.6784116344435596
6215	7	1.0
6216	10	0.7810523313252783
6216	16	0.6244655760979525
6217	4	1.0
6218	7	0.371264916571168
6218	8	0.7262921015488506
6218	14	0.5784999092058336
6219	1	0.5026813798716752
6219	4	0.3224800783834884
6219	7	0.29778085537850474
6219	8	0.5825378957195663
6219	14	0.46399805128551275
6220	4	0.7346820089342178
6220	7	0.6784116344435596
6221	0	0.49773506299845216
6221	1	0.5666326306895069
6221	8	0.6566485124477294
6222	4	1.0
6223	4	1.0
6224	7	0.3270439561184519
6224	8	0.6397842391945707
6224	13	0.6954986542363806
6225	4	0.3973557494811382
6225	8	0.7177956024915967
6225	14	0.5717323511906673
6226	7	0.5401111026473682
6226	14	0.8415937243094462
6227	6	1.0
6228	6	1.0
6229	4	0.5707052524498741
6229	14	0.8211549883098352
6230	3	0.5339518526384317
6230	4	0.28277560985581873
6230	7	0.261117410430881
6230	12	0.6334099949796074
6230	14	0.4068695734070821
6231	4	0.36573734478759146
6231	6	0.7676648309937827
6231	14	0.5262384458427655
6232	7	1.0
6233	0	0.8290853917845675
6233	7	0.5591220020079967
6234	0	0.5150867464769071
6234	5	0.5964127458969735
6234	7	0.3473663096126385
6234	16	0.5082461284471954
6235	2	0.6704645270454338
6235	3	0.6556706533580176
6235	4	0.34723668052038076
6236	6	1.0
6237	5	0.7611230027777391
6237	16	0.6486075659769915
6238	0	0.36551955852936574
6238	1	0.4161155691348306
6238	11	0.7000008552254257
6238	15	0.4508237883472501
6239	7	0.39136047238304655
6239	17	0.9202374588420745
6240	7	0.5642622455769202
6240	16	0.8255956142182995
6241	4	1.0
6242	1	0.7532505078512174
6242	4	0.48322514527248417
6242	7	0.4462142214209107
6243	7	0.36123683833214315
6243	13	0.7682139670228736
6243	16	0.5285406772451637
6244	7	0.5642622455769202
6244	16	0.8255956142182995
6245	4	1.0
6246	6	1.0
6247	0	0.4497865029727496
6247	7	0.30332886396296127
6247	16	0.4438131059036128
6247	17	0.7132416344119802
6248	7	1.0
6249	4	1.0
6250	2	0.508592968418222
6250	3	0.49737080851329185
6250	8	0.4758186212286958
6250	13	0.5172543967975515
6251	0	0.49812984937951105
6251	4	0.36379439512670986
6251	10	0.6147632541011226
6251	16	0.49151442770129894
6252	4	0.35094270915287273
6252	8	0.6339536641544857
6252	13	0.6891603344632827
6253	0	0.8075637507028035
6253	4	0.5897802883708648
6254	0	0.3795565714943951
6254	4	0.2771979103745128
6254	8	0.5007387997946406
6254	11	0.7268829217278712
6255	7	1.0
6256	4	0.37303714465189525
6256	7	0.3444656816607994
6256	8	0.6738657295050977
6256	14	0.5367417083351025
6257	0	0.5150867464769071
6257	5	0.5964127458969735
6257	7	0.3473663096126385
6257	16	0.5082461284471954
6258	7	1.0
6259	4	0.5707052524498741
6259	14	0.8211549883098352
6260	1	0.34127300149701284
6260	2	0.42272918617640937
6260	3	0.41340162009049436
6260	4	0.21893340131480432
6260	8	0.3954880051628751
6260	11	0.5740986654499604
6261	0	0.711817636290042
6261	16	0.7023643304343249
6262	7	0.5401111026473682
6262	14	0.8415937243094462
6263	0	0.5150867464769071
6263	5	0.5964127458969735
6263	7	0.3473663096126385
6263	16	0.5082461284471954
6264	8	0.6039960253623128
6264	13	0.6565938906723481
6264	16	0.4517446890426906
6265	7	0.5401111026473682
6265	14	0.8415937243094462
6266	1	0.5674653718213944
6266	4	0.3640402945332769
6266	7	0.33615791351132496
6266	8	0.6576135437500082
6267	1	0.3979476009896845
6267	2	0.4929310691713077
6267	4	0.2552912813130951
6267	8	0.4611659937480865
6267	14	0.36732395263993106
6267	15	0.4311404291237624
6268	7	1.0
6269	7	0.36123683833214315
6269	13	0.7682139670228736
6269	16	0.5285406772451637
6270	7	0.37883812058105765
6270	8	0.7411072860984701
6270	16	0.5542938470580133
6271	4	0.7346820089342178
6271	7	0.6784116344435596
6272	3	0.811210099700622
6272	4	0.4296088299545162
6272	7	0.39670445846854097
6273	4	1.0
6274	0	0.4896975573956125
6274	1	0.5574825561167359
6274	4	0.35763612019972985
6274	5	0.5670149093584803
6275	5	0.4590961426049606
6275	7	0.267389545094717
6275	9	0.8471915739779793
6276	7	0.29139005143140306
6276	8	0.5700357975622862
6276	13	0.6196762998885957
6276	14	0.4540399880855338
6277	7	1.0
6278	4	1.0
6279	7	1.0
6280	5	0.5475603731047612
6280	7	0.31891341592551553
6280	12	0.7736096373159359
6281	3	0.7225891477055606
6281	8	0.6912777470873422
6282	4	0.37303714465189525
6282	7	0.3444656816607994
6282	8	0.6738657295050977
6282	14	0.5367417083351025
6283	4	1.0
6284	4	0.48432018618539946
6284	8	0.8748908259053468
6285	7	0.5401111026473682
6285	14	0.8415937243094462
6286	10	0.5783502119452414
6286	13	0.6720832174307184
6286	16	0.46240153675227796
6287	7	0.39136047238304655
6287	17	0.9202374588420745
6288	4	0.4195518032395183
6288	10	0.7089857218214831
6288	16	0.5668470081527637
6289	5	0.5270795194695923
6289	7	0.30698483359070045
6289	13	0.6528404963275982
6289	16	0.4491623074744014
6290	0	0.5347728749647201
6290	10	0.6599859719866982
6290	16	0.5276708149810269
6291	4	0.7346820089342178
6291	7	0.6784116344435596
6292	7	1.0
6293	1	0.5474569532401746
6293	4	0.35120449704650986
6293	15	0.5931203634844244
6293	16	0.4745044994764514
6294	6	0.9153359277651519
6294	7	0.4026911215091643
6295	7	0.5401111026473682
6295	14	0.8415937243094462
6296	4	0.3402575248356959
6296	7	0.31419670108754916
6296	14	0.48957699728430276
6296	17	0.7387960568035491
6297	7	0.371264916571168
6297	8	0.7262921015488506
6297	14	0.5784999092058336
6298	4	1.0
6299	4	0.37303714465189525
6299	7	0.3444656816607994
6299	8	0.6738657295050977
6299	14	0.5367417083351025
6300	5	0.5270795194695923
6300	7	0.30698483359070045
6300	13	0.6528404963275982
6300	16	0.4491623074744014
6301	10	1.0
6302	7	1.0
6303	7	1.0
6304	6	1.0
6305	1	0.689710393338152
6305	7	0.4085740174901844
6305	16	0.5978016774426635
6306	0	0.4357991301555476
6306	1	0.49612339159840274
6306	7	0.2938960021975976
6306	17	0.6910613853753049
6307	4	0.43010867856508234
6307	6	0.9027771179106161
6308	7	1.0
6309	4	0.5048862585582906
6309	7	0.46621627821471856
6309	14	0.7264518207332316
6310	4	1.0
6311	7	0.37883812058105765
6311	8	0.7411072860984701
6311	16	0.5542938470580133
6312	0	0.6029351113832301
6312	1	0.6863946980950645
6312	7	0.40660984971871633
6313	1	0.3715663846975735
6313	2	0.46025309568794226
6313	3	0.45009756040279464
6313	4	0.2383672076585199
6313	11	0.6250590132979232
6314	4	0.533482588276281
6314	5	0.8458110474603887
6315	5	0.695818769354823
6315	7	0.4052629655097032
6315	16	0.5929571392603523
6316	10	0.7810523313252783
6316	16	0.6244655760979525
6317	4	1.0
6318	4	0.7346820089342178
6318	7	0.6784116344435596
6319	4	0.5949208997986847
6319	16	0.8037842515144988
6320	0	0.6417103751460557
6320	7	0.43275927089811234
6320	16	0.6331881299279408
6321	7	1.0
6322	7	0.5401111026473682
6322	14	0.8415937243094462
6323	7	0.39136047238304655
6323	17	0.9202374588420745
6324	0	0.49812984937951105
6324	4	0.36379439512670986
6324	10	0.6147632541011226
6324	16	0.49151442770129894
6325	7	0.5401111026473682
6325	14	0.8415937243094462
6326	6	1.0
6327	7	0.5642622455769202
6327	16	0.8255956142182995
6328	6	1.0
6329	4	0.5048862585582906
6329	7	0.46621627821471856
6329	14	0.7264518207332316
6330	0	0.43661730052764286
6330	1	0.49705481488913844
6330	7	0.29444776328392536
6330	15	0.538514180400576
6330	16	0.4308187972687217
6331	7	0.30139956612276303
6331	13	0.6409627473742014
6331	15	0.5512283011203629
6331	16	0.44099026980590444
6332	7	0.39136047238304655
6332	17	0.9202374588420745
6333	9	0.9078707645575148
6333	16	0.41925013400326233
6334	5	0.5910802298120995
6334	10	0.6300067850653572
6334	16	0.5037019085698292
6335	7	0.5642622455769202
6335	16	0.8255956142182995
6336	5	0.5270795194695923
6336	7	0.30698483359070045
6336	13	0.6528404963275982
6336	16	0.4491623074744014
6337	2	0.8879771908776153
6337	4	0.4598874954606827
6338	5	0.695818769354823
6338	7	0.4052629655097032
6338	16	0.5929571392603523
6339	4	0.48432018618539946
6339	8	0.8748908259053468
6340	4	0.509507912849625
6340	15	0.8604659707063486
6341	4	0.5048862585582906
6341	7	0.46621627821471856
6341	14	0.7264518207332316
6342	6	1.0
6343	4	1.0
6344	4	0.43010867856508234
6344	6	0.9027771179106161
6345	6	0.6646525870047415
6345	7	0.2924059763811409
6345	17	0.6875577674381232
6346	0	0.5530333660868391
6346	1	0.6295854449093398
6346	16	0.5456887973497062
6347	1	0.3715663846975735
6347	2	0.46025309568794226
6347	3	0.45009756040279464
6347	4	0.2383672076585199
6347	11	0.6250590132979232
6348	4	1.0
6349	0	0.5349171941201941
6349	15	0.6597551082508574
6349	16	0.5278132175035769
6350	7	1.0
6351	4	0.5048862585582906
6351	7	0.46621627821471856
6351	14	0.7264518207332316
6352	4	0.5707052524498741
6352	14	0.8211549883098352
6353	0	0.5980952755355652
6353	5	0.6925273228830123
6353	7	0.4033459413983541
6354	7	1.0
6355	5	0.5215037950414038
6355	18	0.8532489623535523
6356	1	0.5363274734143246
6356	4	0.34406471492940865
6356	12	0.770695992724467
6357	7	1.0
6358	0	0.3632242549094666
6358	1	0.4135025446061997
6358	5	0.4205729942163236
6358	7	0.24495266060074863
6358	16	0.35840044920303554
6358	17	0.5759769568839136
6359	3	0.6408640662903262
6359	4	0.3393952587381346
6359	7	0.3134004772172785
6359	8	0.6130939958635095
6360	0	0.49773506299845216
6360	1	0.5666326306895069
6360	8	0.6566485124477294
6361	0	0.8290853917845675
6361	7	0.5591220020079967
6362	7	0.371264916571168
6362	8	0.7262921015488506
6362	14	0.5784999092058336
6363	0	0.5019269949334259
6363	7	0.33849158247134664
6363	17	0.7959225718329292
6364	4	1.0
6365	7	0.5401111026473682
6365	14	0.8415937243094462
6366	7	1.0
6367	7	0.5642622455769202
6367	16	0.8255956142182995
6368	7	0.3811260828245291
6368	12	0.9245230710971091
6369	7	1.0
6370	6	1.0
6371	7	0.36123683833214315
6371	13	0.7682139670228736
6371	16	0.5285406772451637
6372	4	0.7346820089342178
6372	7	0.6784116344435596
6373	7	1.0
6374	0	0.6599538726342054
6374	1	0.7513061200303873
6375	0	0.8290853917845675
6375	7	0.5591220020079967
6376	7	0.36123683833214315
6376	13	0.7682139670228736
6376	16	0.5285406772451637
6377	7	0.39136047238304655
6377	17	0.9202374588420745
6378	0	0.5347728749647201
6378	10	0.6599859719866982
6378	16	0.5276708149810269
6379	7	0.3811260828245291
6379	12	0.9245230710971091
6380	7	1.0
6381	4	0.5707052524498741
6381	14	0.8211549883098352
