userId_1,userId_2,movieIds
41,94,47 288 296 356 357 380 593 597 
41,95,293 541 608 924 1089 1200 1206 1208 1214 1307 1584 2028 2115 2268 2571 2692 3968 4235 4262 4878 4973 4979 5377 5418 5618 5816 5952 6016 6708 6711 7361 
41,96,50 296 380 1089 1097 1200 1214 1721 2028 2115 2571 2858 3578 
41,97,593 1961 2028 2571 3578 3996 4011 4022 4306 4963 
41,98,356 593 608 1214 1219 1258 1704 2324 4226 4306 4720 5618 8961 46578 47099 50872 79132 81845 88163 97921 122904 
41,99,288 293 296 380 
41,100,296 356 357 380 597 920 1213 1225 1265 1307 1777 1784 1961 2028 2329 2671 4014 4246 5989 6377 7149 
42,1,3 47 50 110 163 223 231 260 296 316 333 349 356 457 527 552 553 590 592 593 648 733 780 1042 1060 1089 1090 1097 1127 1196 1197 1210 1213 1222 1265 1270 1500 1517 1552 1573 1580 1617 1625 1644 1805 2000 2028 2094 2105 2115 2268 2329 2353 2406 2427 2478 2492 2502 2571 2580 2628 2641 2700 2716 2959 2987 2997 3033 3052 3176 3247 3253 3441 3448 3450 3527 3578 3617 3793 
42,2,318 333 1704 3578 
42,3,527 647 1093 1124 1302 2105 2424 3210 
42,4,21 47 260 296 368 457 509 553 593 648 708 912 1060 1079 1094 1196 1197 1213 1265 1266 1391 1466 1500 1517 1580 1597 1617 1641 1704 1883 1892 1923 1968 2406 2571 2628 2683 2712 2763 2770 2791 2959 2997 3033 3176 3255 3408 3481 4002 4027 4034 
42,5,21 50 110 150 153 253 296 316 318 344 349 364 380 410 457 527 590 592 597 
42,6,3 7 10 11 16 19 21 22 47 50 86 95 104 110 135 141 150 153 161 163 165 168 185 186 195 225 231 234 236 252 253 257 276 288 292 296 303 316 318 333 344 349 350 353 356 360 361 364 368 380 381 383 410 415 432 434 457 466 468 485 490 509 520 524 527 540 548 552 553 590 592 593 597 628 647 708 780 880 996 1042 1061 
42,7,50 150 165 260 356 380 466 592 593 648 780 924 1101 1196 1210 1246 1270 1517 1610 1617 1682 1784 1923 2353 2628 2671 2683 2688 3408 3578 3793 3869 3977 4018 
42,8,10 11 21 47 50 110 141 150 153 185 186 231 236 252 253 292 296 318 356 364 380 432 457 527 586 590 592 593 597 
42,9,223 1270 1674 2011 2023 3173 
42,10,296 356 597 912 1088 1307 1784 2571 2671 2959 3578 3882 
42,11,10 95 110 150 153 165 292 318 349 356 368 380 434 457 466 593 648 733 780 1100 1101 1210 1370 1391 1552 1573 1597 1608 1687 1704 1784 1918 1923 2002 2028 
42,12,168 1265 1876 2100 2421 2581 2694 4018 
42,13,47 597 1619 2541 2571 3578 3717 3753 3793 3977 
42,14,7 19 47 95 110 150 153 193 231 288 296 318 344 356 383 434 509 524 527 540 552 553 586 590 592 593 597 784 
42,15,47 260 296 318 356 364 527 780 858 1196 1210 1265 1270 1653 2001 2011 2028 2081 2278 2329 2571 2959 3535 3578 3617 3753 4018 4022 
42,16,47 50 260 296 318 356 527 593 858 912 1089 1196 1197 1213 1222 1617 1704 2329 2427 2490 2571 2641 2707 2959 4002 
42,17,47 50 110 150 260 296 318 356 527 590 592 593 780 858 1036 1089 1090 1093 1100 1196 1197 1210 1213 1221 1222 1270 1466 2028 2194 2329 2502 2571 2959 3263 
42,18,16 47 50 104 110 163 165 223 231 260 288 296 318 344 356 364 380 442 457 466 527 555 586 590 593 628 648 780 784 858 924 1020 1036 1089 1196 1210 1213 1221 1222 1245 1246 1270 1370 1374 1391 1466 1517 1580 1608 1617 1625 1653 1682 1704 1729 1784 1805 1892 1918 1961 2000 2001 2002 2011 2028 2115 2194 2268 2278 2329 2420 2421 2490 2571 2683 2706 2918 2959 2997 3052 3253 3257 3578 3793 4007 4262 
42,19,3 7 10 19 47 104 135 141 153 161 165 173 185 186 223 231 252 253 260 316 333 344 350 353 356 364 368 372 379 380 410 414 420 432 434 442 457 466 468 485 486 490 520 540 586 592 597 648 708 733 785 788 880 924 1020 1021 1079 1089 1097 1127 1196 1197 1210 1265 1270 1285 1307 1339 1373 1374 1378 1379 1391 1457 1461 1474 1479 1485 1499 1500 1517 1552 1573 1580 1597 1610 1614 1617 1625 1644 1645 1653 1663 1689 1722 1784 1805 1806 1831 1892 1894 1918 1923 1968 2000 2001 2002 2011 2081 2094 2100 2105 2110 2115 2144 2169 2263 2294 2302 2335 2369 2371 2372 2375 2406 2407 2416 2423 2424 2478 2490 2502 2539 2571 2581 2605 2628 2641 2683 2694 2700 2706 2716 2722 2746 2763 2791 2804 2915 2918 2959 2968 2987 2997 3005 3033 3052 3082 3101 3104 3146 3176 3247 3248 3253 3254 3255 3257 3263 3264 3269 3301 3316 3361 3387 3394 3448 3450 3481 3515 3534 3535 3578 3693 3717 3752 3793 
42,20,364 586 1021 1088 1097 1722 1876 2081 2100 2294 2700 2746 2770 2804 2987 3301 3408 3438 3535 3578 3753 3755 3793 3882 3948 3977 4022 4027 4367 
42,21,10 19 165 260 296 356 364 586 592 597 648 733 780 858 1036 1196 1210 1221 1265 1270 1370 1391 1573 1580 1704 1722 1918 2000 2001 2002 2011 2023 2115 2376 2424 2541 2571 2628 2671 2683 2700 2706 2716 2724 2763 2959 2989 2990 3082 3253 3578 3617 3793 3869 3948 4005 4040 4085 4489 4545 4621 
42,22,253 318 356 858 1042 2541 2959 2968 3210 3481 3578 4027 4034 
42,23,50 296 858 912 924 1036 1089 1213 1221 1222 1245 1266 1617 2194 4027 
42,24,50 165 253 296 316 318 356 457 552 593 733 780 1197 1246 1265 1370 1580 1653 1663 1682 1704 1784 2028 2115 2421 2424 2571 3578 4027 4262 4489 
42,25,231 260 527 2028 2571 3578 
42,26,10 47 150 153 165 185 225 288 296 344 349 356 380 434 457 592 593 
42,27,260 316 356 364 590 648 780 924 1021 1097 1101 1127 1196 1197 1210 1222 1270 1474 1580 1876 2094 2100 2115 2294 2311 2406 2407 2478 2628 3033 3104 3247 3448 3791 
42,28,16 21 47 50 95 110 161 253 260 296 316 318 349 353 356 442 457 507 524 527 553 555 590 592 593 647 733 780 858 924 996 1036 1042 1089 1101 1196 1197 1210 1213 1221 1222 1245 1266 1374 1466 1517 1580 1608 1610 1617 1625 1641 1645 1653 1682 1704 1729 2000 2023 2028 2105 2194 2268 2278 2329 2353 2427 2490 2502 2539 2571 2580 2628 2683 2706 2716 2763 2908 2959 2968 2997 3033 3052 3100 3173 3176 3252 3256 3408 3535 3578 3755 3793 3980 4022 4027 4034 
42,29,50 150 165 296 316 318 356 780 858 924 1100 1213 1222 1270 1617 2028 2420 3441 3578 
42,30,110 260 318 1036 1196 1210 2571 
42,31,7 10 141 165 344 612 648 733 780 784 788 912 1036 1196 1197 1231 1246 1265 1270 1302 1391 1393 
42,32,3 7 21 50 95 141 153 236 252 260 296 318 353 361 410 527 553 592 593 628 648 708 733 780 784 788 880 912 996 1036 1061 1079 1196 1197 1391 1393 
42,33,7 11 21 50 110 150 161 223 296 318 356 457 490 507 509 527 593 805 1027 1060 1210 1213 1245 1393 1476 1500 1580 1610 1614 1617 1641 1653 1672 1673 1682 1704 1784 1805 1918 1923 2028 2268 2294 2302 2490 2539 2571 2580 2724 2875 
42,34,10 110 163 318 356 780 1036 1391 1580 1682 1831 2424 2571 2628 2671 2959 3052 3617 3717 3793 3948 3977 4367 
42,35,11 21 50 150 185 231 236 252 316 590 592 
42,36,318 548 552 996 1090 1094 1222 1485 1500 1597 1617 1704 1892 2194 2302 2376 2406 2581 2735 3861 4085 
42,37,150 153 165 231 292 296 316 318 344 349 356 380 457 590 592 593 1061 
42,38,11 21 50 110 150 153 161 163 168 193 223 252 253 292 296 318 350 356 364 368 380 410 432 434 457 466 468 485 509 527 552 555 586 590 592 593 597 648 
42,39,47 50 260 296 364 457 592 593 858 924 1027 1036 1089 1097 1127 1196 1197 1210 1213 1221 1270 1500 1610 1617 1729 1968 2081 2571 2580 2700 2987 2997 3481 3793 
42,40,19 21 104 110 150 153 163 165 168 173 186 223 231 236 252 292 296 316 318 344 350 353 364 380 383 410 432 434 457 509 553 590 592 
42,41,47 50 288 296 356 380 593 597 924 1088 1089 1097 1213 1222 1265 1307 1485 1641 1682 1704 1784 1961 2028 2115 2268 2329 2571 2671 2712 2724 2959 3301 3408 3578 3948 3968 4022 4027 4034 4262 
42,43,3 7 10 11 47 95 110 150 153 161 165 168 173 185 193 225 231 236 253 276 288 292 296 316 318 344 349 350 356 364 380 410 413 420 432 434 442 457 520 552 553 590 592 597 648 788 
42,44,3 95 104 135 141 260 648 733 780 785 805 1210 1391 1393 1476 1517 1552 
42,45,7 11 19 21 50 104 110 150 165 173 185 186 223 231 252 260 292 296 316 333 344 356 364 368 380 413 457 466 520 552 586 590 593 597 639 648 733 780 784 785 788 858 924 1020 1021 1036 1042 1060 1097 1101 1127 1196 1197 1210 1213 1221 1246 1265 1270 1285 1302 1307 1370 1374 1391 1393 1431 1457 1476 1485 1500 1517 1573 1580 1608 1610 1641 1653 1682 1704 1729 1784 1883 1923 1961 1968 2011 2028 2081 2094 2105 2115 2268 2302 2311 2329 2407 2492 2502 2541 2571 2580 2598 2605 2628 2683 2694 2700 2706 2707 2712 2716 2746 2763 2771 2791 2804 2890 2915 2918 2959 2987 2997 3033 3052 3082 3176 3177 3247 3248 3253 3254 3255 3269 3298 3301 3387 3394 3408 3481 3534 3552 3578 3617 3717 3752 3753 3793 4022 4034 4623 
42,46,10 50 110 153 161 165 173 185 225 231 236 253 288 292 316 318 344 349 364 380 432 434 457 590 592 593 
42,47,47 141 150 318 356 590 593 597 1021 1088 1097 1265 1393 1580 1961 1968 2028 2144 2407 2420 2671 2908 2959 3255 3408 4018 4022 4487 
42,48,168 780 1485 1580 1625 1653 2081 2115 2194 2353 2571 2791 3793 
42,49,110 318 356 527 1097 2028 2571 4022 
42,50,165 296 318 356 593 858 924 1036 1079 1101 1370 1391 1580 1682 1968 2420 2571 2712 2959 
42,51,3 7 141 186 236 260 316 333 344 380 383 433 442 466 468 520 527 555 593 597 708 858 912 924 1079 1088 1090 1093 1196 1302 1373 1391 1457 1479 1499 1500 1580 1608 1641 1645 1663 1674 1784 1805 1918 2011 2023 2100 2169 2194 2302 2371 2375 2376 2407 2420 2490 2580 2598 2605 2641 2683 2724 2746 2791 2871 3082 3186 3253 3255 3257 3361 3481 3968 4002 4018 4034 4041 4262 4293 
42,52,150 260 318 356 364 733 1196 1210 1704 1784 1923 2571 2959 3753 
42,53,381 413 880 1100 3100 
42,54,21 47 50 110 150 161 288 296 318 356 410 420 457 586 590 592 593 639 
42,55,186 2100 2278 2407 2427 2490 2580 2763 2890 3101 
42,56,10 11 19 47 110 153 161 165 173 185 225 231 253 288 292 296 316 318 333 344 349 356 364 380 410 420 434 457 592 593 733 
42,57,10 11 21 50 95 104 110 141 150 153 185 227 234 260 296 303 316 349 356 364 379 380 410 434 442 457 485 520 527 552 553 590 592 593 597 648 733 780 858 880 912 924 1027 1036 1060 1079 1094 1100 1101 1127 1196 1197 1210 1221 1222 1265 1266 1270 1285 1370 1373 1374 1378 1379 1391 1468 1479 1499 1500 1513 1517 1552 1573 1580 1597 1608 1610 1614 1617 1641 1653 1673 1674 1682 1704 1722 1726 1784 1831 1968 2000 2001 2002 2023 2028 2081 2094 2100 2115 2155 2194 2268 2297 2302 2311 2353 2376 2406 2407 2478 2490 2571 2580 2605 2628 2641 2683 2700 2706 2716 2770 2791 2804 2918 2968 2987 2989 2990 2997 3033 3082 3104 3208 3253 3255 3256 3259 3269 3301 3361 3441 3527 3552 3578 3753 
42,58,3 7 19 21 22 47 50 110 141 150 153 161 165 168 173 185 186 223 225 231 234 253 276 288 292 296 318 333 344 349 350 353 356 364 368 372 380 457 509 520 527 540 552 555 590 592 597 648 708 780 
42,59,10 110 260 350 527 552 593 647 648 733 780 858 912 924 1090 1094 1097 1196 1210 1221 1222 1552 1573 1580 1610 1617 1625 1674 1722 1918 2028 2294 2352 2427 2571 2671 2763 2968 2987 3256 3448 3450 
42,60,50 318 527 805 858 2724 
42,61,16 50 173 318 555 593 1089 1090 1101 1213 1653 
42,62,47 110 260 296 318 344 356 410 527 586 593 858 1089 1097 1196 1210 1221 1246 1265 1270 1580 1610 1645 1653 1682 1704 1961 2011 2023 2028 2115 2329 2571 2628 2959 3252 3578 3752 3793 3948 3977 4262 4367 
42,63,10 47 50 110 150 153 165 231 260 296 318 344 356 364 527 555 586 592 648 780 858 912 924 1036 1089 1097 1196 1210 1213 1221 1222 1265 1270 1393 1580 1617 1682 1704 1923 1968 2000 2028 2115 2329 2571 2683 2716 2791 2918 2959 2997 3481 3535 3552 3578 3617 3717 3752 3755 3793 3948 4022 4027 4262 
42,64,3 16 19 22 47 50 104 110 141 153 163 185 186 223 231 236 253 260 296 316 318 333 344 350 353 356 364 432 466 509 520 527 553 555 586 590 593 597 628 647 708 780 784 785 788 858 924 1036 1042 1060 1061 1079 1088 1089 1090 1094 1097 1101 1196 1197 1210 1213 1221 1222 1265 1266 1285 1302 1339 1343 1391 1466 1479 1485 1513 1517 1552 1580 1617 1625 1641 1644 1645 1673 1682 1704 1729 1784 1805 1883 1961 1968 2023 2028 2100 2115 2194 2268 2278 2294 2302 2329 2369 2406 2420 2427 2502 2539 2541 2571 2580 2581 2683 2694 2700 2706 2712 2722 2746 2770 2804 2871 2908 2918 2959 2987 2997 3005 3033 3052 3100 3101 3176 3210 3247 3253 3257 3301 3408 3450 3481 3535 3552 3617 3717 3752 3755 3793 4002 4022 4027 4034 4262 4321 4489 
42,65,318 527 1036 1246 1682 2028 2329 2959 
42,66,19 21 47 50 110 223 260 296 318 356 380 415 442 457 485 555 586 590 592 593 612 628 780 805 912 1027 1036 1079 1089 1090 1093 1094 1100 1127 1196 1197 1210 1213 1222 1246 1265 1266 1270 1285 1302 1370 1378 1488 1500 1517 1610 1625 1641 1682 1704 1784 1918 1923 1961 1968 2000 2001 2002 2011 2028 2115 2146 2194 2268 2302 2420 2421 2502 2571 2580 2628 2683 2700 2706 2716 2763 2795 2805 2918 2959 2987 3033 3052 3098 3100 3101 3252 3254 3481 3552 3578 4027 4040 4041 4085 4322 4654 
42,67,296 318 356 1036 1270 1580 2011 2028 2329 2571 2959 
42,68,3 7 10 11 16 19 47 50 95 104 110 135 141 150 153 163 165 168 173 185 193 223 231 252 253 260 276 292 296 303 316 318 333 344 350 356 361 364 368 379 380 410 420 432 434 442 457 466 485 520 527 552 553 555 586 590 592 593 597 628 647 648 708 780 785 788 805 858 912 924 1020 1027 1036 1042 1060 1088 1089 1090 1097 1101 1124 1127 1196 1197 1210 1213 1221 1222 1265 1270 1302 1307 1339 1370 1378 1391 1393 1453 1457 1466 1476 1479 1485 1499 1500 1513 1517 1552 1573 1580 1597 1608 1610 1614 1617 1619 1625 1644 1645 1653 1663 1672 1673 1674 1682 1704 1722 1729 1784 1805 1831 1835 1876 1883 1892 1894 1918 1923 1961 1968 2000 2001 2002 2011 2023 2028 2081 2094 2100 2115 2144 2194 2268 2278 2294 2302 2329 2335 2353 2406 2407 2420 2423 2424 2427 2478 2490 2502 2539 2541 2571 2581 2605 2628 2671 2683 2688 2694 2700 2706 2707 2713 2716 2722 2724 2746 2763 2791 2804 2890 2908 2915 2918 2959 2987 2989 2997 3005 3033 3052 3082 3098 3100 3101 3146 3173 3176 3186 3210 3247 3252 3253 3254 3255 3257 3259 3264 3298 3301 3408 3438 3448 3450 3481 3527 3534 3535 3552 3578 3617 3717 3752 3753 3755 3791 3793 3824 3861 3882 3948 3968 3977 4018 4022 4027 4034 4041 4084 4085 4262 4321 4351 4367 4487 4489 4545 4621 
42,69,50 260 296 318 333 356 553 593 924 1101 1196 1210 1266 1580 1610 1645 2571 2628 3552 3793 4022 4027 
42,70,150 318 356 527 858 1097 1210 1246 1270 1302 1682 1704 1968 2918 3098 3255 3361 
42,71,7 86 95 165 260 647 648 733 780 788 1036 1101 1210 1370 
42,72,47 50 110 150 165 260 296 318 344 356 457 527 590 593 648 780 858 912 1093 1196 1210 1221 1270 2329 2427 2490 2571 2805 
42,73,150 260 924 1682 2028 2502 2706 3535 3793 
42,74,296 858 1094 1221 1617 1673 2420 2908 2997 3481 4034 
42,75,47 168 173 260 592 912 924 1036 1090 1196 1266 1374 1610 1653 2115 2571 2628 3176 
42,76,47 260 288 296 318 356 553 593 788 858 1089 1196 1213 1221 1682 2502 2571 2628 2791 2918 2959 
42,77,260 1196 1210 2571 3578 3948 
42,78,150 165 260 296 318 344 356 380 466 590 593 648 780 1036 1270 1370 1552 1831 2000 2571 2605 2716 2746 2791 2795 3869 4085 
42,79,260 457 858 1127 1191 1196 1197 1210 1221 1222 1374 1580 1610 2000 2028 2406 2427 2571 2791 3104 3142 3256 3578 4005 
42,80,50 150 318 593 648 858 1221 1302 1625 2571 2763 2959 3527 3534 3535 
42,81,10 47 110 150 153 161 165 231 288 296 316 318 344 356 364 380 457 592 
42,82,10 47 104 110 153 163 165 185 231 260 303 344 356 364 368 380 420 442 466 590 592 648 733 780 784 788 858 1036 1089 1101 1127 1196 1210 1221 1270 1370 1485 1517 1552 1573 1580 1608 1645 1876 1923 2000 2001 2011 2028 2115 2490 2571 2628 2683 2700 2770 2987 3052 3253 3578 3617 3717 3753 3793 3861 3948 3977 4018 4022 4084 4085 4153 4367 
42,83,110 161 318 356 364 586 924 1036 1090 1222 1246 1270 1653 1682 1726 2028 2115 3578 3753 4022 
42,84,7 10 11 21 50 95 122 141 150 161 165 195 223 225 234 236 260 276 296 318 349 350 356 361 368 380 381 415 420 457 468 507 509 524 527 586 590 592 593 597 628 647 708 733 788 805 858 912 1036 1042 1079 1088 1090 1094 1097 1101 1124 1191 1196 1197 1210 1213 1231 1246 1265 1266 1270 1285 1302 1307 1343 1374 1393 
42,85,527 1391 1641 1704 
42,86,165 260 318 356 457 590 648 780 1097 1196 1210 1265 1835 1961 2028 2421 2571 2628 2805 2959 3578 3793 
42,87,
42,88,16 50 223 318 527 785 1597 1625 2105 2478 3255 4262 
42,89,11 104 356 788 1079 1197 1265 1270 1307 1485 1517 1580 1682 1923 2294 2335 2424 2539 2683 2706 2716 2791 2918 2987 2997 3255 3481 3752 3882 3948 3977 
42,90,7 141 260 708 780 805 1060 
42,91,3 10 16 19 21 22 47 50 95 104 110 150 153 161 163 165 173 185 186 223 225 231 236 252 253 260 288 292 296 316 318 344 349 350 353 356 364 368 380 410 420 432 433 434 442 457 466 485 520 552 553 555 586 590 592 593 597 628 648 708 733 780 784 858 912 924 1036 1079 1089 1094 1097 1101 1127 1196 1197 1210 1213 1221 1246 1265 1266 1270 1307 1370 1373 1374 1391 1393 1485 1500 1517 1552 1573 1580 1608 1610 1617 1644 1645 1653 1682 1687 1704 1805 1876 1923 1961 1968 2000 2001 2002 2011 2028 2081 2100 2115 2144 2146 2194 2236 2268 2302 2353 2420 2502 2571 2598 2628 2641 2683 2700 2706 2712 2713 2716 2791 2804 2871 2890 2918 2959 2987 2990 2997 3176 3254 3263 3298 3408 3481 3535 3578 3793 3841 3882 3948 3977 4007 4027 4034 4084 4262 4351 4629 
42,92,1021 1619 
42,93,10 86 110 150 153 168 173 260 316 318 349 356 368 380 434 527 552 590 593 648 733 1097 1265 1476 1499 1552 1580 1641 1704 1784 1894 1923 2028 2094 2105 2268 2302 2424 2628 2968 
42,94,10 11 19 21 47 95 110 150 153 161 165 185 225 231 253 288 292 296 316 318 344 356 364 380 410 420 432 434 457 586 590 592 593 597 
42,95,7 122 260 924 1036 1042 1089 1094 1196 1210 1221 1270 1307 1374 1513 1617 1653 1968 2023 2028 2105 2115 2268 2423 2571 2706 2735 2804 2968 2990 3033 3298 3361 3527 3793 3968 4262 4396 
42,96,50 110 150 193 260 296 380 434 527 648 733 780 788 858 1036 1079 1089 1094 1097 1210 1221 1610 1617 1625 2000 2028 2115 2294 2353 2571 2628 2716 3033 3176 3256 3578 
42,97,593 858 1210 1961 2028 2571 3257 3448 3578 3717 3793 4022 4367 
42,98,356 364 593 858 1036 1197 1270 1704 
42,99,10 22 122 150 153 161 163 165 168 225 227 231 234 236 252 253 257 276 288 292 296 316 318 333 344 349 380 413 420 434 555 592 
42,100,3 11 16 19 95 104 168 223 234 296 356 368 380 553 555 590 592 597 648 1101 1197 1213 1246 1265 1270 1307 1393 1500 1517 1580 1674 1784 1923 1961 1968 2028 2100 2329 2406 2423 2502 2539 2671 2683 2706 2716 2804 3098 3259 3261 3717 3753 4041 4621 4623 
43,1,1 3 47 110 231 296 316 349 356 362 367 457 480 500 552 553 590 592 596 648 661 1073 
43,2,318 
43,3,
43,4,47 296 351 457 539 553 588 595 648 1073 1084 
43,5,1 34 110 150 153 253 261 296 300 316 318 344 349 364 367 380 410 457 588 589 590 592 594 595 596 597 
43,6,3 5 7 8 10 11 34 47 60 79 95 102 110 150 153 158 161 165 168 174 185 208 217 225 231 236 253 256 261 262 271 276 277 288 292 296 316 317 318 329 339 343 344 349 350 351 355 356 362 364 367 374 377 380 382 410 419 432 434 435 454 457 480 500 502 520 532 539 542 552 553 575 587 588 589 590 592 594 595 596 597 609 616 631 711 783 1064 1073 1084 
43,7,1 150 165 356 380 480 587 588 589 592 595 648 
43,8,10 11 34 47 110 150 153 185 208 231 236 253 292 296 317 318 339 356 364 367 377 380 432 454 457 480 500 539 587 590 592 597 
43,9,
43,10,296 356 588 597 
43,11,10 95 110 150 153 165 208 292 318 349 356 377 380 434 457 480 589 648 
43,12,168 256 261 277 
43,13,47 597 
43,14,7 47 95 110 150 153 193 231 288 296 318 339 344 351 356 367 377 434 480 539 552 553 590 592 597 
43,15,1 47 158 256 296 318 355 356 364 588 589 596 
43,16,47 296 318 356 
43,17,1 47 110 150 296 318 356 480 589 590 592 
43,18,1 34 47 110 165 208 231 288 296 318 329 344 356 364 367 374 377 380 435 442 457 480 500 502 588 589 590 595 648 1356 
43,19,1 3 7 10 34 47 48 102 107 153 158 161 165 173 185 208 231 253 256 316 325 329 339 344 350 351 356 362 364 367 374 377 380 410 420 432 434 435 442 457 480 500 520 539 542 575 587 588 589 592 597 610 648 661 711 783 788 810 1064 1073 1356 
43,20,8 34 48 107 158 262 317 362 364 588 594 595 596 661 783 1073 
43,21,1 10 48 165 296 355 356 364 367 435 480 500 588 589 592 597 648 
43,22,107 253 318 356 
43,23,29 296 300 454 
43,24,165 253 296 316 318 356 457 552 
43,25,231 
43,26,10 34 47 150 153 165 185 208 225 288 296 300 344 349 356 380 434 454 457 592 
43,27,1 34 48 60 158 238 316 356 364 367 480 590 595 648 661 783 1356 
43,28,23 47 95 110 161 253 296 300 316 318 349 356 377 442 457 480 553 589 590 592 1356 
43,29,150 165 296 316 318 356 
43,30,110 318 589 
43,31,1 5 7 10 165 339 344 377 588 648 783 788 1073 1356 
43,32,1 3 7 95 153 236 296 318 339 410 539 553 592 648 661 788 1073 1084 1356 
43,33,1 7 11 34 110 150 161 261 296 300 318 339 356 457 588 589 
43,34,10 110 318 356 377 589 
43,35,11 60 150 185 231 236 261 300 316 339 590 592 595 
43,36,318 552 
43,37,150 153 165 231 292 296 316 318 329 344 349 356 380 457 590 592 661 1073 
43,38,11 48 110 150 153 161 168 193 208 253 292 296 300 317 318 329 339 350 355 356 364 367 377 380 410 432 434 435 454 457 480 500 539 552 588 590 592 595 597 648 
43,39,47 296 364 457 588 589 592 594 596 610 1073 
43,40,1 34 48 60 107 110 150 153 158 165 168 173 208 231 236 256 292 296 300 316 317 318 329 339 344 350 351 362 364 367 380 410 432 434 435 454 457 553 588 590 592 595 609 610 616 
43,41,47 288 296 356 380 595 597 
43,42,3 7 10 11 47 95 110 150 153 161 165 168 173 185 193 225 231 236 253 276 288 292 296 316 318 344 349 350 356 364 380 410 413 420 432 434 442 457 520 552 553 590 592 597 648 788 
43,44,1 3 95 648 661 
43,45,1 5 7 11 107 110 150 165 173 185 231 261 292 296 316 317 329 344 356 362 364 367 380 413 435 457 480 500 520 552 587 588 589 590 594 595 597 648 783 788 1073 1356 
43,46,1 10 110 153 161 165 173 185 208 225 231 236 253 288 292 300 316 318 339 344 349 364 367 380 432 434 435 454 457 588 590 592 595 
43,47,47 150 318 356 500 539 587 590 597 
43,48,48 168 1356 
43,49,110 318 356 
43,50,1 165 296 318 356 596 783 
43,51,3 7 236 316 317 339 344 377 380 442 520 589 597 610 616 661 
43,52,150 318 356 364 588 
43,53,413 
43,54,1 47 110 150 161 288 296 318 329 339 356 377 410 420 454 457 480 500 588 589 590 592 595 
43,55,
43,56,10 11 47 110 153 161 165 173 185 208 225 231 253 288 292 296 316 317 318 329 344 349 356 364 367 380 410 420 434 454 457 480 589 592 
43,57,1 10 11 95 107 110 150 153 158 185 208 296 316 329 349 355 356 364 367 377 380 382 410 434 442 457 480 500 520 539 552 553 587 588 589 590 592 594 595 596 597 610 648 783 810 1356 
43,58,3 5 7 47 48 110 150 153 161 165 168 173 185 208 225 231 253 261 276 277 288 292 296 300 317 318 339 344 349 350 356 362 364 367 377 380 419 435 454 457 480 500 520 539 552 587 588 589 590 592 594 595 596 597 616 648 1073 
43,59,10 110 350 367 480 552 589 648 
43,60,48 60 318 362 783 
43,61,173 318 
43,62,47 110 296 318 344 356 410 
43,63,1 10 34 47 110 150 153 165 208 231 296 318 344 356 364 367 377 480 500 588 589 592 595 648 1073 1084 
43,64,1 3 34 47 48 110 153 185 231 236 253 296 316 317 318 344 350 355 356 364 367 377 432 435 480 500 520 553 587 588 589 590 595 596 597 783 788 1073 
43,65,318 
43,66,1 5 29 47 110 208 296 318 356 380 442 457 480 589 590 592 1073 1356 
43,67,296 318 356 589 
43,68,1 3 5 7 10 11 34 47 48 95 110 150 153 158 165 168 173 185 193 208 231 253 256 261 276 292 296 316 317 318 339 344 350 355 356 364 367 377 380 410 420 432 434 435 442 454 457 480 500 520 539 552 553 587 588 589 590 592 594 595 596 597 616 648 783 788 1073 
43,69,296 318 356 553 589 
43,70,150 318 356 
43,71,1 7 95 165 208 589 609 648 788 1073 1356 
43,72,47 110 150 165 296 318 344 356 377 457 589 590 648 
43,73,1 150 
43,74,296 382 1084 
43,75,47 168 173 435 589 592 
43,76,1 47 48 158 288 296 317 318 356 480 553 588 589 788 
43,77,
43,78,1 150 165 296 318 344 356 377 380 480 589 590 648 
43,79,377 457 480 589 
43,80,150 318 648 
43,81,10 47 110 150 153 161 165 208 231 288 296 316 318 329 344 356 364 367 377 380 457 480 588 589 592 
43,82,1 10 34 47 110 153 158 165 185 231 317 344 356 364 367 380 420 442 454 480 588 589 590 592 595 648 788 
43,83,110 161 318 356 364 480 595 
43,84,5 7 10 11 34 57 95 102 150 161 165 225 236 261 276 277 296 300 318 339 349 350 356 377 380 420 435 454 457 480 500 532 539 587 590 592 597 788 1073 
43,85,
43,86,1 165 318 356 419 457 480 588 590 595 648 
43,87,60 262 
43,88,318 
43,89,1 11 356 588 788 
43,90,1 7 1073 1356 
43,91,1 3 10 29 47 95 110 150 153 158 161 165 173 185 208 225 231 236 253 288 292 296 316 318 329 344 349 350 356 364 367 374 377 380 410 420 432 434 435 442 454 457 480 500 502 520 539 552 553 587 588 589 590 592 594 595 597 610 648 1073 1356 
43,92,107 
43,93,1 10 34 60 110 150 153 158 168 173 316 318 329 339 349 356 362 367 380 434 480 539 552 588 590 648 1356 
43,94,10 11 34 47 95 110 150 153 161 165 185 208 225 231 253 288 292 296 316 317 318 329 344 356 364 367 377 380 410 420 432 434 435 457 480 500 587 588 589 590 592 597 
43,95,7 29 34 480 539 589 
43,96,1 34 110 150 193 296 367 377 380 434 454 480 589 648 788 
43,97,377 
43,98,1 356 364 
43,99,10 23 150 153 161 165 168 225 231 236 253 256 259 276 288 292 296 316 318 325 339 344 349 380 413 420 434 435 588 592 
43,100,3 11 95 168 261 296 356 377 380 539 553 587 590 592 594 597 648 
44,1,1 3 6 260 648 661 673 733 736 780 1210 1517 1552 
